id,date,tweet,tweet_proc
1495291622233640961,20-Feb-2022 (06:57:58),"Baru saja mendengar berita di radio, Sirkuit Mandalika langsung diperbaiki aspalnya. Ditargetkan 10 Maret besok rampung.  Trus, Netizen masih bingung JHT dibikin peraturan baru, knp cairnya dimundurin.  Ini rezim emang ngga bisa melihat duit nganggur, bawaannya pengen diputerin.","['dengar', 'berita', 'radio', 'langsung', 'baik', 'aspal', 'target', 'maret', 'besok', 'rampung', 'netizen', 'bingung', 'jht', 'bikin', 'atur', 'cair', 'dimundurin', 'rezim', 'duit', 'nganggur', 'bawa', 'pingin', 'diputerin']"
1495288470016704515,20-Feb-2022 (06:45:27),"@CNNIndonesia Bikin malu2 bangsa sendiri, kami sudah banga2kan ke negara lain kalau aspal mandalika adalah aspal terbaik d dunia eee belum d pake secara resmi mala d aspal ulang,","['bikin', 'malu', 'bangsa', 'banga', 'negara', 'aspal', 'aspal', 'baik', 'dunia', 'eee', 'pakai', 'resmi', 'mala', 'aspal', 'ulang']"
1495287770855907329,20-Feb-2022 (06:42:40),"guys ada yg butuh kosan cewek 1 bulan aja, 800rb gak? korting dr harga sewa beneran. kosanku. bagus, kamar mandi dalem, wc duduk, shower, AC, parkiran luas, listrik token ya. udah ada panci listrik, aku tinggalin.  soalnya aku mau ke mandalika sebulan nih..  sayang kalo kosong.","['guys', 'butuh', 'kosan', 'cewek', 'ribu', 'korting', 'harga', 'sewa', 'benar', 'kosanku', 'bagus', 'kamar', 'mandi', 'dalem', 'wc', 'duduk', 'shower', 'ac', 'parkir', 'luas', 'listrik', 'token', 'panci', 'listrik', 'tinggal', 'bulan', 'nih', 'sayang', 'kosong']"
1495286103850377217,20-Feb-2022 (06:36:02),"@abu_waras itu kan mandalika emang test pramusim,artinya yah sekalian test sirkuit baru,,jd sngt wajar klo ada atw bnyk kekurangan,karena kan emg test,bagus lngsung di kritik dan masukan karena itu yg diharapkan dr test ini,dan segera perbaiki dr temuan2 hasil test itu'sesederhana itu,😒😊","['test', 'pramusim', 'test', 'wajar', 'kurang', 'test', 'bagus', 'langsung', 'kritik', 'masuk', 'harap', 'test', 'baik', 'temu', 'hasil', 'test', 'sederhana']"
1495285520221732864,20-Feb-2022 (06:33:43),"Sirkuit mandalika ki jane yo wes kethok wangun aspal e lho. Mosok yo seh kurang apik, ha sing apik kongopo alus e jal. Ncen standar internasional ki bedo","['ki', 'jane', 'wes', 'kethok', 'wangun', 'aspal', 'lho', 'mosok', 'apik', 'sing', 'apik', 'kongopo', 'alus', 'jal', 'ncen', 'standar', 'internasional', 'ki', 'bedo']"
1495284765486104579,20-Feb-2022 (06:30:43),@hera_anisa Mandalika ngab 👍,['ngab']
1495284449730187266,20-Feb-2022 (06:29:28),Pengen nonton ke Mandalika 😔😔,"['pingin', 'tonton']"
1495283336738385921,20-Feb-2022 (06:25:03),@fachrezzy_s @CNNIndonesia @Ryu53944310 @Fadim98171431 @Tendy75978200 @Luckman33491120 Mandalika itu bukan yg di Ancol lho Drun,"['ancol', 'lho', 'kadrun']"
1495283165141008387,20-Feb-2022 (06:24:22),@fachrezzy_s @CNNIndonesia @Ryu53944310 @Fadim98171431 @Tendy75978200 @Luckman33491120 Mandalika untuk moto GP pasti yg terbaik,"['motogp', 'baik']"
1495282562830565377,20-Feb-2022 (06:21:58),@D_88HER Foto itu bukan sirkuit mandalika ya bang? Sirkuit mana ya kira²,"['foto', 'bang']"
1495282366847528961,20-Feb-2022 (06:21:11),Pengin ke Mandalika 🤓,['pengin']
1495282261687947268,20-Feb-2022 (06:20:46),@penikmatko_pi apa di mandalika ini...??  klw iya krn kta nya kwalitas  aspal nya tr baik di dunia  mknya tikus2 kepala item jd doyan juga.. ampe utk mandalika ga ckup,"['iya', 'kwalitas', 'aspal', 'tr', 'dunia', 'tikus', 'kepala', 'item', 'doyan']"
1495278351778725889,20-Feb-2022 (06:05:14),"@GurBachot @musniumar Jika terselengga formula e apa tidak promosikan DKI dik bong , penontong dari luar negeri datangkan devisa .. program DPRD kan  sudah putuskan dulu mana formula e dengan Mandalika dik bong ? Mandalika berhasil acaranya ?","['terselengga', 'formula', 'promosi', 'dki', 'dik', 'cebong', 'penontong', 'negeri', 'datang', 'devisa', 'program', 'dprd', 'putus', 'formula', 'dik', 'cebong', 'hasil', 'acara']"
1495276912997900288,20-Feb-2022 (05:59:31),@sandiuno Hanya satu permintaan fans motogo Indonesia mohon sirkuit nya di clear &amp; clean dan rider nyaman juga senang berada di mandalika.berhasil dan sukses balapan MotoGP berhasil juga pariwisata indonesia.jaya dan sukses selalu buat pak Sandiaga unoe.,"['minta', 'fan', 'motogo', 'indonesia', 'mohon', 'clear', 'clean', 'rider', 'nyaman', 'senang', 'hasil', 'sukses', 'balap', 'motogp', 'hasil', 'pariwisata', 'indonesia', 'jaya', 'sukses', 'sandiaga', 'unoe']"
1495276829560950789,20-Feb-2022 (05:59:11),@sweethoneypie_ Gas mandalika daah,"['gas', 'dah']"
1495276042835345412,20-Feb-2022 (05:56:04),@Uki23 @musniumar Formula E in proses...mandalika yg sdh berlangsung  tdk ada komen elo? Yang muda yg tdk bermutu begini pola pikirnya like en dislike!,"['formula', 'proses', 'komen', 'muda', 'mutu', 'pola', 'pikir', 'like', 'en', 'dislike']"
1495275278888697859,20-Feb-2022 (05:53:02),"@abu_waras Yg salah itu motornya kegedean dan pembalapnya yg ugal ugalan, kalau mandalika top sudah ,terbaik dari semua sirkuit motogp di dunia. Ga percaya tanya media dan para buzzer pemerintah..","['salah', 'motor', 'gede', 'balap', 'ugal', 'ugalan', 'top', 'baik', 'motogp', 'dunia', 'percaya', 'media', 'buzzer', 'perintah']"
1495275156268224514,20-Feb-2022 (05:52:32),"@penikmatko_pi kemarin kabarnya Mandalika menggunakan aspal ""terbaik"" ? pasti mahal kan ?","['kemarin', 'kabar', 'aspal', 'baik', 'mahal']"
1495274448433213442,20-Feb-2022 (05:49:44),@alitalit_ Mandalika X mandalakri,['mandalakri']
1495274112511787009,20-Feb-2022 (05:48:23),"@Bayuasri4 @pengarang_sajak Terkadang tidak nyambung mas. Misalkan yg rame kmrn soal aspal Mandalika. Malah di saat yg sama buzzer2 angkat berita soal jaringan internet disana yg disponsori oleh Kominfo. Isunya uda liar duluan, akhirnya ttp media nasional jg yang lebih update utk perbaikannya.","['terkadang', 'sambung', 'rame', 'kemarin', 'aspal', 'buzzer', 'angkat', 'berita', 'jaring', 'internet', 'sana', 'sponsor', 'kominfo', 'isu', 'liar', 'duluan', 'media', 'nasional', 'update', 'baik']"
1495273628212285447,20-Feb-2022 (05:46:28),@AsepIra44314224 Makanya itu seharusnya kt bangsa Indonesia ini bangga sama sirkuit mandalika. Buka  malah ngatain ga becus. 👌👌👌,"['bangsa', 'indonesia', 'bangga', 'buka', 'katai', 'becus']"
1495271803845214210,20-Feb-2022 (05:39:13),Circuit Mandalika membuka kotak pandora ke seluruh dunia:   Beginilah wakakakakakaland mengadakan sesuatu dan menyelesaikannya dgn makian buzzers 😆😆😆  Mata dunia terbuka lebar…,"['buka', 'kotak', 'pandora', 'dunia', 'wakakakakakaland', 'ada', 'selesai', 'maki', 'buzzers', 'mata', 'dunia', 'buka', 'lebar']"
1495271692922462212,20-Feb-2022 (05:38:47),"Aspal itu memang perbaikan rutin yang dilakukan di semua sirkuit internasional. Apalagi kondisi iklim Mandalika cenderung panas dan kontur geografis perbukitan, dapat mempengaruhi kondisi aspal di sirkuit.  𝗝𝗼𝗸𝗼𝘄𝗶 𝗚𝗮𝘀 𝗣𝗼𝗹 𝗜𝗻𝗳𝗿𝗮𝘀𝘁𝗿𝘂𝗸𝘁𝘂𝗿","['aspal', 'baik', 'rutin', 'internasional', 'kondisi', 'iklim', 'cenderung', 'panas', 'kontur', 'geografis', 'bukit', 'pengaruh', 'kondisi', 'aspal']"
1495271486277713926,20-Feb-2022 (05:37:57),"Yaudah yuk, langsung aja ikutan buat raih TIKET MotoGP Mandalika plus AKOMODASI dan TRANSPORTASI TERBAIK secara GRATIS!","['yuk', 'langsung', 'ikut', 'raih', 'tiket', 'motogp', 'plus', 'akomodasi', 'transportasi', 'baik', 'gratis']"
1495270178871218182,20-Feb-2022 (05:32:46),"@VIVAcoid Baik banget warga serumpun mengomentari Sirkuit Mandalika, baca deh sampa akhir berita ini","['banget', 'warga', 'serum', 'komentar', 'baca', 'deh', 'sampa', 'berita']"
1495268426226417664,20-Feb-2022 (05:25:48),@liskenhsitorus Ayo bong buruan pasang patung jokowi naik motor di mandalika hikhikhikhik.,"['ayo', 'cebong', 'buru', 'pasang', 'patung', 'jokowi', 'motor', 'hikhikhikhik']"
1495268323415965696,20-Feb-2022 (05:25:23),"@imdddn @aliyamarshaa kan mandalika lagi diaspal ulang, jadi pindah ke sepong dulu","['aspal', 'ulang', 'pindah', 'sepong']"
1495265593091510274,20-Feb-2022 (05:14:32),@abu_waras Jgn lupa nonton motor GP di Mandalika ya biar waras otakmu 🤣🤣🤣🤣🤣🤣🤣,"['lupa', 'tonton', 'motor', 'motogp', 'biar', 'waras', 'otak']"
1495263846080315399,20-Feb-2022 (05:07:36),"Btw aspal Mandalika tuh dulu di highlight banget sama yang punya projek. Cek aja keyword ""stone mastic asphalt"" pernah di buzz juga di twitter, ternyata baru dipakai tes udah rontok 🤷🏻‍♂️","['btw', 'aspal', 'tuh', 'highlight', 'banget', 'projek', 'cek', 'keyword', 'stone', 'mastic', 'asphalt', 'buzz', 'twitter', 'pakai', 'tes', 'rontok']"
1495261442345693184,20-Feb-2022 (04:58:03),"@penikmatko_pi PROYEK KORUPSI JADI KEBANGGAAN, USUT PEMBANGUNAN SIRKUIT MANDALIKA, MAFIA PADA NGUMPUL DISONO","['proyek', 'korupsi', 'bangga', 'usut', 'bangun', 'mafia', 'ngumpul', 'sono']"
1495260585071546370,20-Feb-2022 (04:54:38),"@AKamas0911 @Uki23 @musniumar Woi goblok pikirin aja aspal mandalika,bulan depan mau balapan tapi aspal nggak layak pakai.","['woi', 'goblok', 'pikirin', 'aspal', 'balap', 'aspal', 'layak', 'pakai']"
1495257638820450304,20-Feb-2022 (04:42:56),"@Uki23 @musniumar Spesialis Buzzer untuk @DKIJakarta ya itu @Uki23   Kalo lho peduli dengan uang Rakyat coba lho kritik IKN,  JHT,  Minyak langka,  Aspal mandalika, emang benar ya lho itu disiapkan hanya untuk buzzer DKI","['spesialis', 'buzzer', 'lho', 'peduli', 'uang', 'rakyat', 'coba', 'lho', 'kritik', 'ikn', 'jht', 'minyak', 'langka', 'aspal', 'lho', 'siap', 'buzzer', 'dki']"
1495256964720631808,20-Feb-2022 (04:40:15),@ImminentDangers @Panjimanusiami2 @fjohannes4646 @ramadhanfnu @KompasTV Problem Mandalika sdikit drun. Tolol Lo kebangetan. Formula e masalah semua gaib semua drun.,"['problem', 'sdikit', 'kadrun', 'tolol', 'banget', 'formula', 'gaib', 'kadrun']"
1495256327349846018,20-Feb-2022 (04:37:43),@aliyamarshaa kenapa harus di sepang kalo uda punya mandalika?,['sepang']
1495254530736689154,20-Feb-2022 (04:30:35),@JustKaka04 @bachrum_achmadi doa cebong sebaliknya biar mangkrak dah tu Mandalika..🤣🤣🤣 mampus IKN menyusul..😁😁😁,"['doa', 'cebong', 'biar', 'mangkrak', 'mampus', 'ikn', 'susul']"
1495252088015945729,20-Feb-2022 (04:20:52),"@tanpa_hoax @bachrum_achmadi Narasimu kok goblok bgt sh.. Komparasikan keselamatan sluruh pembalap + sluruh event kompetisi yg akn dilaksanakn di Mandalika hanya dibandingkan dgn 1 team balap. Kesalahan 1 tim yg dirugikan hnya tim tsb, tp kesalahan 1 sirkuit yg dirugikan bnyk, include negara penyelenggara.","['narasi', 'goblok', 'banget', 'sh', 'komparasi', 'selamat', 'sluruh', 'balap', 'sluruh', 'event', 'kompetisi', 'dilaksanakn', 'banding', 'team', 'salah', 'tim', 'rugi', 'tim', 'salah', 'rugi', 'include', 'negara', 'selenggara']"
1495249132943908865,20-Feb-2022 (04:09:08),@ayoe_lintang Malah sekarang banyak yang merasakan dampak positif dari adanya sirkuit Mandalika di sana.  Walau masih kurang suka sama tokoh a.k.a Presiden Jokowi. Tapi setidaknya mereka mengakui/suka akan dampak positif dari pembangunan oleh pempus bersama pemda di sana.,"['rasa', 'dampak', 'positif', 'suka', 'tokoh', 'kak', 'presiden', 'jokowi', 'aku', 'suka', 'dampak', 'positif', 'bangun', 'pempus', 'pemda']"
1495249127025758210,20-Feb-2022 (04:09:06),"@penikmatko_pi Panorama yg indah, asli bukan editan. Sirkuit mandalika motocrossGP","['panorama', 'indah', 'asli', 'edit', 'motocrossgp']"
1495247711305875456,20-Feb-2022 (04:03:29),Pembalap moto GP yg akan balapan di Mandalika bulan depan apakah udah pada mengurus SIM C yah?,"['balap', 'motogp', 'balap', 'urus', 'sim']"
1495247049423405058,20-Feb-2022 (04:00:51),@alitalit_ Mandalika vs Manda la krida,"['vs', 'manda', 'krida']"
1495243465642614785,20-Feb-2022 (03:46:37),"@musniumar Klu ada infonya adu yah, gedean mana untungnya antara folmula E jakarta vs motto GP Mandalika...","['info', 'adu', 'gede', 'untung', 'folmula', 'jakarta', 'vs', 'motto', 'motogp']"
1495242565762781189,20-Feb-2022 (03:43:02),"""Jalan Lamongan-Gresik  perbaikannya smp kapan, Mas?"" ""Programnya smp 2023"" ""Suwii, ga bisa kaya sirkuit  Mandalika satset gitu"" ""Danane njaluk mbahmu"" ""Ya mbahku kan mbahmu jugak"" ""Wo iyo lali 😂😂""  ~🙄","['jalan', 'lamongan', 'gresik', 'baik', 'program', 'suwii', 'kayak', 'satset', 'danane', 'njaluk', 'mbah', 'mbah', 'mbah', 'wo', 'iyo', 'lali']"
1495240734810963973,20-Feb-2022 (03:35:46),@DiptraD @NKRIHAR82459132 @Harlan34792342 @sapporo_jack @ZaDevana @MahbubGhani @Iyoet___Asriie @Iteungik @Bentir16 @anticebong2021 @Ladede3 @ChomZdelaRoCa @2H80457169 @sastro0001 @El70004 @buzzerbalaiKNTL @warnadi08 @YudiSet16452924 @Crespo04946885 @JAGA_NKRI_ @ediasmawan @sakitotak3 @Daud19761 @BoniCekrik @Didi_BMS @ekoguruoke @bknMuslimEgois1 @antonah61851221 @ahista_perdana @cgtrisanjaya @Bukhori72711553 @UmatSantuy @Vv3Yz @BangunMarkos @ImamMursyalin @TonyFoo13 @Yonesman2 @Bilan1188 @Uplu7 @YogaKrisnanda2 @Maemunah_Azza @Mantova42167289 @Jebenk63285910 @BuayaLanglang @DefFirmansyah @Dennysiregar7 @papa_loren @DivHumas_Polri @ListyoSigitP @aniesbaswedan Yg jelas itu justru Formula E.... Mandalika yang belum jadi secara keseluruhan aja sudah dapat pemasukan dari WSBK dan IATC. Semua pembalap puas dan rakyat juga senang karena event tsb berdampak dgn ekonomi mrk.,"['formula', 'pasu', 'wsbk', 'iatc', 'balap', 'puas', 'rakyat', 'senang', 'event', 'dampak', 'ekonomi']"
1495240603764166657,20-Feb-2022 (03:35:14),"@sapporo_jack @ZaDevana @MahbubGhani @Iyoet___Asriie @Iteungik @Bentir16 @Ladede3 @ChomZdelaRoCa @2H80457169 @sastro0001 @El70004 @buzzerbalaiKNTL @NKRIHAR82459132 @warnadi08 @YudiSet16452924 @Crespo04946885 @JAGA_NKRI_ @ediasmawan @sakitotak3 @Daud19761 @BoniCekrik @Didi_BMS @ekoguruoke @bknMuslimEgois1 @antonah61851221 @DiptraD @ahista_perdana @cgtrisanjaya @Bukhori72711553 @UmatSantuy @Vv3Yz @BangunMarkos @ImamMursyalin @TonyFoo13 @Yonesman2 @Bilan1188 @Uplu7 @YogaKrisnanda2 @Maemunah_Azza @Mantova42167289 @Jebenk63285910 @BuayaLanglang @DefFirmansyah @Dennysiregar7 @papa_loren @DivHumas_Polri @ListyoSigitP @aniesbaswedan Pertamanya ngomong mandalika sirkuit terbaik mengalahkan Sepang Malaysia, sekali diuji coba kelihatan kurangnya, berarti bohong lagi dong? Konsultannya bisa jadi dri China, karen aspalnya KW 3. Kan china juaranya bikin KW🤣🤣🤣 Satu2nya yg bagus cma patung jokowi.","['pertama', 'omong', 'baik', 'kalah', 'sepang', 'malaysia', 'uji', 'coba', 'kurang', 'bohong', 'konsultan', 'china', 'karen', 'aspal', 'kau', 'china', 'juara', 'bikin', 'kau', 'bagus', 'patung', 'jokowi']"
1495233921852018690,20-Feb-2022 (03:08:41),@liskenhsitorus Ngak ada tuh yg ngancem2 ... Cuma 1 yg complain .. tapi sdh di kerjakan sama tim mandalika .. dia cuma cari panggung aja .. biar kelihatan hebat .. biasaaaa...,"['tuh', 'ngancem', 'complain', 'kerja', 'tim', 'cari', 'panggung', 'biar', 'hebat']"
1495233187244433413,20-Feb-2022 (03:05:46),@ed_sajah Oo gt wkkk gw yg kurang update 😂😂 laris manis ya mandalika antri yg mau pake itu sirkuit,"['oo', 'update', 'laris', 'manis', 'antri', 'pakai']"
1495232242142281732,20-Feb-2022 (03:02:01),@M_Turco Batalin MOTO GP mandalika. Pindahin ke sentul,"['batalin', 'motogp', 'pindahin', 'sentul']"
1495232188358352898,20-Feb-2022 (03:01:48),"@jokowi @erickthohir Yang menjadi bagian dari ITDC Group, menghadirkan Mandalika GP Hub presented by Pertamina (Mandalika GP Hub) di Mall Epicentrum Walk Kuningan, Jakarta mulai 12 Februari hingga 20 Maret 2022.  @jokowi @erickthohir","['itdc', 'group', 'hadir', 'motogp', 'hubung', 'presented', 'by', 'pertamina', 'motogp', 'hubung', 'mall', 'epicentrum', 'walk', 'kuningan', 'jakarta', 'februari', 'maret']"
1495229878782021634,20-Feb-2022 (02:52:37),@RajaFadhil @Uki23 @musniumar Tanyain aspal mandalika sudah ok belum ohm,"['aspal', 'ok', 'ohm']"
1495229388928946177,20-Feb-2022 (02:50:40),"@ninealaine Pagi, salam dari Mandalika","['pagi', 'salam']"
1495229300060332033,20-Feb-2022 (02:50:19),"@abu_waras Bong, buruan pasang patung jokowi naik motor di Mandalika wkwkwkwk..","['cebong', 'buru', 'pasang', 'patung', 'jokowi', 'motor']"
1495228783670046720,20-Feb-2022 (02:48:16),@fachniadin @abu_waras ya bukan urusan gw 🤣. dikira bongkar aib Mandalika harus dukung Formula E 😆,"['urus', 'bongkar', 'aib', 'dukung', 'formula']"
1495227066328879109,20-Feb-2022 (02:41:27),@abu_waras Mandalika ga Kepake? Iya bener. Lebih Kepake sirkuit formula ee buat tempat berak kambing ya om? Hehe,"['kepake', 'iya', 'kepake', 'formula', 'ee', 'berak', 'kambing', 'om', 'hehe']"
1495226528686292992,20-Feb-2022 (02:39:19),"@fachniadin @abu_waras wkwkwk ngejelekin formula E ga nolong konstruksi aspal Mandalika. sudahlah, terima evaluasi. citra buzzeRp ga nolong apa2","['jelek', 'formula', 'nolong', 'konstruksi', 'aspal', 'terima', 'evaluasi', 'citra', 'buzzerp', 'nolong']"
1495226460092928000,20-Feb-2022 (02:39:02),"@Uki23 @musniumar Bro Dedek Prayudi alias UKI apa sirkuit Mandalika ada studi kelayakan ? Saat balapan pra musim aspal mengelupas dan berbahaya bagi rider pembalap, di keluhkan para rider. Alasan panitia kontur tanah yang labil dan bergeser, itu petunjuk studi kelayakan tidak di patuhi paham bro","['bro', 'adek', 'prayudi', 'alias', 'uki', 'studi', 'layak', 'balap', 'pra', 'musim', 'aspal', 'kelupas', 'bahaya', 'rider', 'balap', 'keluh', 'rider', 'alas', 'panitia', 'kontur', 'tanah', 'labil', 'geser', 'tunjuk', 'studi', 'layak', 'patuh', 'paham', 'bro']"
1495225818372460546,20-Feb-2022 (02:36:29),@Pai_C1AB Mandalika yg dikerjain setahun aja masih ada PR sebelum MotoGP. Ini dibangun 3 bulan diharapkan auto mulus tanpa cacat 😂,"['dikerjain', 'tahun', 'pr', 'motogp', 'bangun', 'harap', 'auto', 'mulus', 'cacat']"
1495225567217532930,20-Feb-2022 (02:35:29),@musniumar Ngak ada yg ribut aspal mandalika n biaya besar motogp ya,"['ribut', 'aspal', 'biaya', 'motogp']"
1495224306112303106,20-Feb-2022 (02:30:29),"@Harlan34792342 @sapporo_jack @ZaDevana @MahbubGhani @Iyoet___Asriie @Iteungik @Bentir16 @Ladede3 @ChomZdelaRoCa @2H80457169 @sastro0001 @El70004 @buzzerbalaiKNTL @NKRIHAR82459132 @warnadi08 @YudiSet16452924 @Crespo04946885 @JAGA_NKRI_ @ediasmawan @sakitotak3 @Daud19761 @BoniCekrik @Didi_BMS @ekoguruoke @bknMuslimEgois1 @antonah61851221 @DiptraD @ahista_perdana @cgtrisanjaya @Bukhori72711553 @UmatSantuy @Vv3Yz @BangunMarkos @ImamMursyalin @TonyFoo13 @Yonesman2 @Bilan1188 @Uplu7 @YogaKrisnanda2 @Maemunah_Azza @Mantova42167289 @Jebenk63285910 @BuayaLanglang @DefFirmansyah @Dennysiregar7 @papa_loren @DivHumas_Polri @ListyoSigitP @aniesbaswedan Bhas Islam cebong pling hebat bhas HRS, cebong paling tau Bahas jakarta, cebong paling ok Bahas mandalika cebong paling pinter BAHAS JOKOWI, CEBONG G BISA. KARNA JOKOWI G ADA YG BISA DIANDALKAN 🤣🤣🤣","['bahas', 'islam', 'cebong', 'hebat', 'bahas', 'cebong', 'tau', 'bahas', 'jakarta', 'cebong', 'ok', 'bahas', 'cebong', 'pintar', 'bahas', 'jokowi', 'cebong', 'jokowi', 'andal']"
1495224241788096518,20-Feb-2022 (02:30:13),@NKRIHAR82459132 @Harlan34792342 @sapporo_jack @ZaDevana @MahbubGhani @Iyoet___Asriie @Iteungik @Bentir16 @anticebong2021 @Ladede3 @ChomZdelaRoCa @2H80457169 @sastro0001 @El70004 @buzzerbalaiKNTL @warnadi08 @YudiSet16452924 @Crespo04946885 @JAGA_NKRI_ @sakitotak3 @Daud19761 @BoniCekrik @Didi_BMS @ekoguruoke @bknMuslimEgois1 @antonah61851221 @DiptraD @ahista_perdana @cgtrisanjaya @Bukhori72711553 @UmatSantuy @Vv3Yz @BangunMarkos @ImamMursyalin @TonyFoo13 @Yonesman2 @Bilan1188 @Uplu7 @YogaKrisnanda2 @Maemunah_Azza @Mantova42167289 @Jebenk63285910 @BuayaLanglang @DefFirmansyah @Dennysiregar7 @papa_loren @DivHumas_Polri @ListyoSigitP @aniesbaswedan Laiya loe berani kagak kalau taruhan kalau gelaran balapan gp mandalika pasti diadakan pada bulan maret?,"['laiya', 'berani', 'kagak', 'taruh', 'gelar', 'balap', 'motogp', 'ada', 'maret']"
1495223408724156419,20-Feb-2022 (02:26:55),"@sapporo_jack @ZaDevana @MahbubGhani @Iyoet___Asriie @Iteungik @Bentir16 @Ladede3 @ChomZdelaRoCa @2H80457169 @sastro0001 @El70004 @buzzerbalaiKNTL @NKRIHAR82459132 @warnadi08 @YudiSet16452924 @Crespo04946885 @JAGA_NKRI_ @ediasmawan @sakitotak3 @Daud19761 @BoniCekrik @Didi_BMS @ekoguruoke @bknMuslimEgois1 @antonah61851221 @DiptraD @ahista_perdana @cgtrisanjaya @Bukhori72711553 @UmatSantuy @Vv3Yz @BangunMarkos @ImamMursyalin @TonyFoo13 @Yonesman2 @Bilan1188 @Uplu7 @YogaKrisnanda2 @Maemunah_Azza @Mantova42167289 @Jebenk63285910 @BuayaLanglang @DefFirmansyah @Dennysiregar7 @papa_loren @DivHumas_Polri @ListyoSigitP @aniesbaswedan Aspal mandalika sma kyak junjNgan kau, KW3🤣🤣🤣","['aspal', 'kayak', 'junjngan', 'kau', 'kau']"
1495222067125710848,20-Feb-2022 (02:21:35),Ada fadlyfsl di mandalika. Apaka harus kususul kesana dek?,"['fadlyfsl', 'apaka', 'susul', 'kesana', 'dek']"
